id,con_val,其他,图书馆,开水,教务处,文印中心,校医院,校车,洗衣房,淋浴,超市,食堂
14498,10828.98,0.0,34.0,710.51,0.0,0.2,0.0,207.42,10.8,57.56,1784.3,8024.19
14499,2558.6,0.0,95.85,224.16,15.0,3.0,0.0,69.63,3.6,42.16,643.1,1462.1
14500,7725.98,0.0,150.9,760.98,8.5,0.0,0.0,146.66,39.6,78.23,362.52,6178.59
14501,6317.9,0.0,154.48,888.61,3.0,87.35,0.0,303.63,14.4,102.25,560.4,4203.78
14502,10930.16,0.0,133.3,1495.47,58.46,14.2,0.0,109.4,127.7,132.51,758.0,8101.12
14503,11542.18,0.0,217.25,1292.62,11.0,83.7,0.0,1254.3,32.4,344.1,799.1,7507.71
14504,5580.69,0.0,80.22,767.63,0.0,9.4,0.0,80.3,64.8,34.71,1130.2,3413.43
14505,9294.58,0.0,44.1,879.78,17.5,0.0,0.0,216.55,18.4,67.6,484.26,7566.39
14506,11579.24,0.0,153.5,1173.24,3.5,0.0,0.0,221.39,98.7,53.05,1142.63,8733.23
14507,10535.12,0.0,392.5,1069.96,0.0,34.1,0.0,1295.63,14.4,127.89,1186.3,6414.34
14508,9059.29,0.0,58.6,992.54,3.5,2.25,0.0,136.67,64.8,102.89,1098.4,6599.64
14509,8899.26,0.0,200.1,1369.17,3.0,34.2,0.0,1057.0,7.2,124.84,875.2,5228.55
14510,9450.18,0.0,27.38,1046.48,31.03,0.1,0.0,256.94,39.6,122.69,685.2,7240.76
14511,8397.74,0.0,76.2,1020.43,34.8,15.95,0.0,862.59,10.8,207.67,584.2,5585.1
14512,5728.47,0.0,0.0,1023.14,0.0,0.0,0.0,148.03,3.6,31.26,10.0,4512.44
14513,8947.73,0.0,81.05,1560.21,15.0,2.5,0.0,1415.3,21.6,77.97,476.05,5298.05
14514,726.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,289.1,429.9
14515,5487.74,0.0,149.5,463.86,28.7,1.35,0.0,121.5,43.2,16.5,958.3,3704.83
14516,11178.98,0.0,27.5,1329.54,30.2,0.0,0.0,254.38,80.3,337.48,748.1,8371.48
14517,10398.96,0.0,67.1,998.36,14.0,0.0,0.0,1017.2,18.0,610.63,509.2,7164.47
14522,12203.22,0.01,704.1,886.88,17.1,5.3,0.0,455.6,88.3,246.11,827.92,8971.9
14523,12272.47,0.0,133.27,890.86,6.35,36.15,3.5,1258.5,68.4,201.4,1373.5,8300.54
14528,10648.88,0.1,242.6,786.03,52.25,19.1,0.0,313.97,125.2,178.43,824.5,8106.7
14529,9605.41,0.0,354.15,571.01,10.5,33.6,0.0,672.3,144.0,207.2,619.4,6993.25
14530,6061.07,0.0,171.3,505.57,44.0,0.1,0.0,322.33,193.9,203.9,423.7,4196.27
14531,8816.07,0.0,94.6,906.42,12.1,11.06,0.0,166.0,18.72,79.66,320.8,7206.71
14532,6642.87,0.0,332.1,691.05,10.0,6.83,0.0,122.41,100.8,120.6,299.6,4959.48
14533,9572.32,0.0,596.4,1138.92,15.0,29.4,7.0,562.63,7.2,79.99,856.0,6279.78
14534,15149.61,0.0,87.1,1308.5,0.0,12.2,0.0,256.6,28.8,148.01,1050.2,12258.2
14535,11483.03,0.0,246.7,944.54,19.0,5.85,12.0,565.57,3.6,97.14,442.8,9145.83
14536,7823.88,0.0,160.7,890.55,0.0,0.0,0.0,422.63,14.4,56.11,274.7,6004.79
14537,8838.71,0.0,57.03,857.08,0.0,15.75,0.0,319.7,7.2,45.46,268.7,7267.79
14538,9887.3,4.0,106.5,866.82,10.0,0.0,0.0,445.65,28.8,57.63,531.5,7836.4
14539,9788.51,0.0,17.2,944.48,10.0,2.8,0.0,589.21,7.2,100.02,253.1,7864.5
14544,9339.04,20.0,72.7,635.09,49.0,28.8,0.0,87.73,46.2,90.5,672.1,7636.92
14545,12490.02,0.0,187.15,1391.31,9.2,2.5,0.0,277.46,94.46,86.8,1007.0,9434.14
14546,11210.97,80.7,50.9,954.21,44.85,44.8,0.0,352.16,7.14,110.89,783.9,8781.42
14547,10167.47,34.11,68.2,1222.52,0.0,10.4,0.0,415.73,21.6,91.45,557.7,7745.76
14552,12303.97,0.0,188.9,1063.12,5.0,5.3,0.0,225.35,157.8,223.49,1640.21,8794.8
14553,13131.54,0.0,232.9,1054.98,30.0,17.0,0.0,362.64,50.4,173.96,1922.9,9286.76
14554,8753.14,4.0,121.3,910.89,16.1,1.5,0.0,231.41,126.0,210.7,654.7,6476.54
14555,9466.61,0.0,72.0,852.2,0.0,7.05,0.0,408.2,57.6,197.15,832.89,7039.52
14556,7054.24,4.0,35.3,696.02,5.0,2.0,0.0,213.5,18.0,91.43,650.1,5338.89
14557,9296.88,0.0,40.7,307.17,15.0,27.2,0.0,387.9,14.4,138.81,677.1,7688.6
14558,12779.07,0.0,263.02,1758.34,0.0,0.5,0.0,237.3,122.6,184.03,932.8,9280.48
14559,10098.66,0.0,594.3,828.39,0.0,24.05,0.0,595.8,21.6,140.07,606.23,7288.22
14560,16903.07,0.0,90.5,1752.01,0.0,4.5,0.0,224.7,0.0,145.31,1463.5,13222.55
14561,15949.15,0.0,276.41,964.54,5.5,10.5,0.0,215.8,21.6,206.04,2168.2,12080.56
14562,13621.81,0.0,616.4,1294.6,0.0,0.0,0.0,105.5,154.8,57.21,1193.3,10200.0
14563,12056.51,0.0,520.8,1453.25,19.5,8.1,0.0,207.7,7.2,214.1,2142.92,7482.94
14564,9322.55,0.0,705.2,839.36,0.0,16.0,0.0,373.15,79.2,47.9,516.0,6745.74
14565,7652.62,0.0,20.6,270.09,0.0,16.45,0.0,194.5,10.8,19.89,370.16,6750.13
14566,13882.52,0.0,201.82,1647.69,0.0,0.0,0.0,279.69,104.4,305.44,775.1,10568.38
14567,12176.44,0.0,120.16,471.94,5.5,30.7,0.0,349.7,14.4,243.91,1022.7,9917.43
14568,18850.28,0.01,355.0,1554.68,235.0,0.0,0.0,273.88,329.0,110.3,1433.06,14559.35
14569,7862.66,0.0,53.0,408.72,13.0,101.8,0.0,865.2,3.0,164.9,790.16,5462.88
14570,11343.07,9.0,277.3,2541.01,0.0,66.0,0.0,1430.43,0.0,676.23,18.9,6324.2
14571,7576.33,0.0,51.0,407.99,27.0,6.95,0.0,337.08,144.0,75.0,849.4,5677.91
14572,12172.07,0.0,193.2,1160.76,0.0,1.2,57.5,168.7,68.4,65.85,1189.5,9266.96
14573,11501.72,0.0,479.6,527.72,101.5,137.3,0.0,316.99,46.3,125.3,1301.43,8465.58
14578,7729.17,0.0,70.1,2148.76,0.0,0.55,0.0,717.6,50.4,180.0,18.1,4543.66
14579,8333.06,0.0,298.8,471.7,3.0,38.9,0.0,239.15,46.8,148.4,513.52,6572.79
14580,13134.13,0.0,158.0,1219.79,0.0,4.05,0.0,300.42,18.0,45.6,2617.1,8771.17
14581,8415.59,0.01,115.5,1216.94,0.0,0.1,0.0,7.6,57.44,94.7,1312.9,5610.4
14582,7137.32,0.01,199.1,911.17,28.64,0.9,0.0,119.13,93.6,240.22,308.9,5235.65
14583,8463.2,0.0,66.8,661.99,10.0,2.55,0.0,423.4,136.8,282.9,350.49,6528.27
14584,8230.59,0.0,51.3,434.99,15.5,29.0,0.0,242.51,156.0,169.2,307.2,6824.89
14585,7884.59,0.0,192.07,534.27,11.0,17.9,0.0,436.1,298.8,167.7,189.7,6037.05
14586,6352.95,44.92,86.38,198.57,15.0,5.0,0.0,274.95,126.0,205.8,191.2,5205.13
14587,9201.53,0.0,35.55,2809.24,10.0,79.72,0.0,881.3,0.0,132.5,212.9,5040.32
14588,7043.29,0.0,97.3,596.89,3.5,1.55,0.0,225.2,202.8,112.35,240.07,5563.63
14589,6887.4,0.0,13.8,415.11,5.0,34.75,0.0,438.2,172.8,103.8,313.25,5390.69
14592,7872.1,0.01,42.9,1114.01,10.5,9.85,0.0,320.82,105.2,211.86,222.1,5834.85
14593,1101.1,0.0,0.0,0.0,45.0,0.0,0.0,1.0,0.0,0.0,0.0,1055.1
14598,9040.8,0.0,329.0,463.89,64.95,0.0,0.0,440.62,116.7,191.1,385.8,7048.74
14599,6484.11,0.0,123.3,219.5,19.0,30.8,0.0,408.25,255.6,263.3,332.7,4831.66
14600,12653.37,0.0,20.5,1464.91,0.0,0.0,3.5,610.76,46.8,6.36,913.0,9587.54
14601,11514.23,0.0,719.3,1205.58,2.0,18.15,0.0,714.2,64.8,39.9,1401.58,7348.72
14602,9139.93,0.0,50.6,675.06,55.6,6.2,0.0,240.53,158.4,248.32,1043.8,6661.42
14603,11460.64,0.0,66.4,853.64,0.0,2.15,0.0,442.06,75.6,291.04,1182.94,8546.81
14604,5595.12,0.0,27.1,239.35,41.81,13.25,0.0,302.8,21.6,26.6,177.0,4745.61
14605,16219.13,0.0,1319.57,1122.05,0.0,0.0,1.2,24.0,115.2,356.65,1062.85,12217.61
14606,6134.86,0.0,211.9,698.19,0.0,0.0,0.0,200.3,0.0,40.07,520.9,4463.5
14607,6174.99,0.0,135.9,457.59,9.0,2.5,0.0,348.15,3.6,24.24,663.1,4530.91
14612,7541.65,4.3,108.5,914.71,0.0,0.0,0.0,287.89,10.8,54.05,198.5,5962.9
14613,8662.5,0.0,153.2,665.45,0.0,37.95,0.0,305.36,28.8,68.96,280.5,7122.28
14616,6840.49,0.0,175.9,597.59,0.0,0.0,0.0,78.4,100.8,39.7,386.0,5462.1
14617,10954.25,0.0,171.3,703.11,91.0,74.05,0.0,275.93,151.2,232.73,677.42,8577.51
14618,11135.92,0.0,161.2,1292.56,0.0,1.1,6.0,348.79,36.0,99.27,515.9,8675.1
14619,7246.93,0.0,280.0,533.74,0.0,13.35,5.0,386.2,0.0,40.05,488.1,5500.49
14620,9887.54,30.0,385.1,1362.61,0.4,4.5,0.0,318.53,10.8,75.02,569.3,7131.28
14621,9589.27,55.0,73.9,723.95,27.0,25.95,0.0,732.2,3.6,117.16,611.3,7219.21
14624,594.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.4,3.0,31.7,548.9
14625,9947.11,11.6,264.1,651.68,57.0,5.5,0.0,280.64,56.78,201.83,1209.7,7208.28
14628,12228.6,0.0,95.9,1390.92,2.2,0.0,0.0,312.13,13.26,115.6,1009.6,9288.99
14629,464.27,0.0,0.0,4.87,15.0,0.0,0.0,0.0,0.0,1.2,88.5,354.7
14630,8012.57,0.08,110.6,593.93,16.75,13.5,0.0,311.91,90.0,164.07,524.7,6187.03
14631,7653.6,0.0,97.41,381.8,20.0,19.55,0.0,270.65,21.6,159.18,885.83,5797.58
14632,9111.64,0.15,178.7,760.8,87.6,0.0,0.0,450.0,104.4,126.99,855.1,6547.9
14633,7050.27,0.0,227.6,472.66,0.0,26.9,0.0,236.6,18.0,199.56,613.6,5255.35
14636,8407.68,0.0,23.9,1237.08,11.0,4.91,0.0,165.6,72.0,60.9,429.92,6402.37
14637,9220.04,0.0,132.7,693.16,9.0,97.1,0.0,355.1,115.2,202.7,256.5,7358.58
14642,5125.03,0.0,162.8,585.87,0.0,2.98,0.0,333.87,25.2,203.1,215.9,3595.31
14643,6515.47,0.0,192.55,541.56,5.5,17.0,0.0,336.03,54.0,155.9,143.1,5069.83
14650,10317.68,0.0,79.2,775.53,4.5,25.4,0.0,867.69,115.3,138.5,339.64,7971.92
14651,8789.06,0.0,159.1,554.66,8.6,12.8,0.0,667.88,122.4,144.18,242.5,6876.94
14652,14455.25,0.0,235.6,1101.33,56.1,13.1,0.0,1493.56,7.2,223.3,658.3,10666.76
14653,12890.74,35.53,189.8,1157.59,66.0,52.55,0.0,917.28,0.0,253.1,480.7,9738.19
14658,7984.51,0.0,754.7,514.56,1.0,0.8,0.0,107.5,104.4,91.7,725.5,5684.35
14659,5716.17,0.0,182.05,429.12,5.5,21.9,0.0,86.6,144.0,62.5,762.8,4021.7
14660,1090.2,0.0,0.0,35.9,0.0,0.0,0.0,0.5,1.2,1.5,5.6,1045.5
14661,8305.71,0.0,259.1,1073.29,16.5,1.33,0.0,151.1,122.4,85.2,474.06,6122.73
14662,4852.39,0.0,81.7,365.55,12.6,0.0,0.0,216.1,90.6,165.5,334.1,3586.24
14663,2887.63,0.0,10.0,263.15,0.0,0.0,0.0,111.2,46.8,147.6,290.1,2018.78
14664,12046.86,0.0,182.7,1513.91,5.2,0.0,0.0,112.4,190.8,226.7,621.1,9194.05
14665,6138.44,0.0,106.3,528.39,60.0,61.75,0.0,178.7,86.4,155.1,154.5,4807.3
14668,6610.47,30.0,186.75,468.56,0.0,38.15,0.0,289.1,118.8,157.1,131.33,5190.68
14669,12168.77,0.0,591.7,667.95,31.4,7.65,0.0,241.6,50.4,152.4,1208.1,9217.57
14670,10614.93,0.0,506.2,858.82,45.5,0.0,0.0,334.94,21.6,104.45,738.55,8004.87
14671,9060.63,0.0,75.82,1254.93,0.0,3.6,0.0,84.8,0.0,144.5,489.3,7007.68
14680,10052.05,0.0,176.15,2006.61,0.0,194.25,10.8,960.84,3.0,200.22,100.5,6399.68
14681,6267.4,0.0,204.7,405.11,3.6,5.8,0.0,79.8,0.0,84.2,310.22,5173.97
14684,9955.91,0.0,163.7,1376.7,11.0,0.0,0.0,75.09,144.8,52.9,511.4,7620.32
14685,12917.28,0.0,434.53,1736.23,0.0,14.9,0.0,296.8,93.6,104.3,946.33,9290.59
14694,11895.06,4.21,484.9,598.62,10.5,10.0,0.0,790.49,136.2,25.0,411.4,9423.74
14695,5918.58,0.0,22.7,350.37,15.0,1.7,0.0,290.85,136.8,63.9,653.2,4384.06
14696,8549.0,0.01,168.7,401.0,68.5,0.13,0.0,292.03,53.4,32.4,414.9,7117.93
14697,5108.69,0.0,46.9,245.09,0.0,13.0,0.0,368.05,108.0,40.1,420.3,3867.25
14698,9730.08,0.0,525.5,685.09,3.3,38.15,0.0,205.4,36.0,3.9,810.1,7422.64
14699,131.71,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.2,12.1,118.4
14704,10255.5,0.0,113.5,743.12,29.0,0.0,0.0,401.11,75.6,129.0,721.51,8042.66
14705,8338.3,0.0,104.26,502.92,0.0,84.9,0.0,512.65,100.8,124.8,392.2,6515.77
14706,10706.3,41.54,279.1,841.67,0.0,66.85,24.0,763.1,133.2,138.1,921.1,7497.64
14707,9627.2,0.0,132.18,650.4,0.0,19.05,0.0,158.49,50.4,35.23,522.43,8059.02
14708,6957.58,0.0,32.1,894.29,26.35,3.0,0.0,167.53,100.8,59.6,366.4,5307.51
14709,10151.67,0.0,132.6,557.32,28.1,23.2,0.0,325.72,133.8,147.4,516.2,8287.33
14710,7643.47,0.0,421.2,588.66,8.0,2.2,0.0,232.74,57.6,39.03,358.8,5935.24
14711,6390.29,0.0,199.8,262.76,9.5,7.05,0.0,201.5,100.8,60.15,451.0,5097.73
14712,8899.45,0.0,104.2,536.24,0.0,0.0,0.0,57.8,59.0,204.16,763.0,7175.05
14713,8403.02,0.0,201.85,606.38,15.0,2.05,0.0,90.2,57.6,104.15,652.4,6673.39
14716,4557.69,0.0,247.2,648.27,0.0,0.0,0.0,94.63,78.5,80.5,133.8,3274.79
14717,5327.88,0.0,93.7,256.85,15.0,16.75,0.0,161.6,61.2,156.8,320.7,4245.28
14718,12280.38,0.0,203.2,693.53,55.8,10.9,0.0,176.63,175.8,281.9,325.79,10356.83
14719,16497.6,0.0,97.8,1686.57,19.0,68.4,0.0,267.09,129.6,185.31,1059.89,12983.94
14724,8399.21,0.0,157.4,805.05,0.0,6.0,0.0,278.64,106.5,134.74,324.6,6586.28
14725,9205.0,0.0,87.7,828.6,27.0,4.15,0.0,153.1,154.8,159.9,194.83,7594.92
14726,8298.77,0.0,93.1,685.39,6.5,0.0,0.0,325.4,151.9,64.8,314.9,6656.78
14727,9299.05,0.0,86.1,578.42,18.3,1.3,10.0,448.25,140.4,34.9,468.9,7512.48
14728,14963.02,0.0,906.4,1157.39,15.5,0.0,0.0,439.93,222.4,165.8,822.3,11233.3
14729,15980.56,10.0,527.34,1210.47,0.0,73.75,0.0,312.95,190.8,267.5,1323.1,12064.65
14730,5516.24,0.1,43.2,356.11,0.1,6.7,18.0,201.94,49.4,185.36,232.1,4423.23
14731,6955.0,0.0,101.7,549.33,5.0,0.45,0.0,116.5,51.6,60.3,1320.16,4749.96
14733,7455.51,0.01,31.7,1101.87,2.1,6.3,0.0,114.9,16.84,34.19,682.2,5465.4
14738,10520.79,0.0,581.4,825.25,5.5,21.9,0.0,248.08,77.5,95.5,759.3,7906.36
14739,14611.18,0.0,617.9,584.15,23.5,249.75,6.5,316.06,105.6,243.2,1130.7,11333.82
14740,1100.25,0.0,0.0,36.2,0.0,0.0,0.0,1.0,0.0,0.8,0.0,1062.25
14741,6630.73,0.0,26.1,492.92,10.8,12.55,0.0,127.4,93.6,240.9,315.1,5311.36
14742,12750.62,0.0,135.4,767.05,248.8,0.7,0.0,262.76,57.0,44.4,846.2,10388.31
14743,9031.9,3.1,289.9,1221.28,10.7,0.6,0.0,288.34,158.1,133.8,300.1,6625.98
14744,12570.68,0.0,396.15,1208.16,10.0,0.0,0.0,505.53,186.9,40.7,579.08,9644.16
14745,9744.84,0.0,230.8,532.59,26.5,39.95,0.0,292.9,100.8,67.1,734.5,7719.7
14746,7379.48,0.05,82.9,773.09,60.6,154.2,0.0,184.68,75.6,50.8,53.1,5944.46
14747,8507.14,0.0,291.8,726.09,6.5,46.5,0.0,135.99,140.4,101.8,473.4,6584.66
14752,12343.2,1.11,245.0,859.04,47.9,30.0,0.0,210.96,206.82,142.6,880.6,9719.17
14753,10038.34,0.0,217.6,485.66,15.0,12.9,33.5,279.99,3.6,114.13,754.6,8121.36
14754,12731.83,0.0,197.1,1021.08,70.0,28.95,188.0,249.4,171.6,56.6,808.4,9940.7
14755,13746.29,0.0,242.1,1527.65,0.0,9.6,0.0,518.75,442.8,394.9,1057.9,9552.59
14756,10761.29,0.0,139.6,544.73,12.5,0.0,0.0,823.87,122.4,62.3,820.2,8235.69
14757,8512.55,0.0,236.2,1062.71,21.2,2.0,0.0,545.2,21.6,65.2,482.9,6075.54
14758,10334.79,0.0,74.5,610.55,12.5,0.0,0.0,378.08,151.2,157.4,525.8,8424.76
14759,8721.06,0.0,75.2,1018.58,18.4,48.7,0.0,748.3,93.6,155.1,707.7,5855.48
14760,8162.31,0.01,262.2,508.67,22.0,0.0,0.0,345.75,69.47,97.1,256.8,6600.31
14761,8269.72,0.0,160.8,1017.96,40.3,18.35,0.0,514.3,25.2,89.8,386.5,6016.51
14762,13240.59,0.0,185.5,664.55,25.0,0.0,0.0,997.31,151.3,104.5,1147.4,9965.03
14763,9756.62,7.0,214.7,1324.44,0.0,9.55,0.0,584.9,61.2,106.0,758.9,6689.93
14764,11827.56,0.0,333.2,756.5,36.1,5.7,0.0,412.0,172.8,171.5,639.82,9299.94
14765,15768.68,33.57,179.4,768.46,72.6,210.5,0.0,226.2,43.2,372.2,2004.8,11857.75
14766,9072.12,0.0,116.6,966.6,0.0,0.0,0.0,484.69,71.5,61.2,439.6,6931.93
14767,7055.75,0.0,98.9,574.47,8.4,3.5,0.0,167.9,122.4,79.3,423.9,5576.98
14772,7291.54,0.0,202.0,807.89,36.22,0.0,0.0,400.48,113.7,142.86,166.4,5421.99
14773,8880.64,0.0,109.28,668.03,3.5,33.85,0.0,624.51,210.06,303.5,392.2,6535.71
14774,5768.7,20.0,177.4,580.68,0.0,1.1,0.0,122.43,53.8,131.72,133.2,4548.37
14775,9159.44,0.0,219.5,1221.7,7.1,1.36,0.0,102.4,15.28,116.85,1191.48,6283.77
14778,12409.61,0.0,869.58,1166.75,3.63,2.3,0.0,859.12,190.2,109.25,621.2,8587.58
14779,12858.01,0.0,181.48,834.64,19.4,41.4,100.0,1048.22,111.6,219.8,613.3,9688.17
14780,6675.01,0.0,102.5,701.86,12.0,4.2,0.0,212.81,37.1,132.8,223.7,5248.04
14781,7835.15,0.0,196.45,1211.96,5.5,7.2,0.0,119.9,43.2,147.3,420.0,5683.64
14782,5477.45,0.04,61.2,493.92,0.0,0.0,0.0,72.2,7.2,50.3,152.7,4639.89
14783,7984.01,0.0,13.5,323.66,0.0,11.8,24.0,170.5,50.4,61.3,255.3,7073.55
14784,4674.82,0.0,39.6,330.85,0.0,22.5,0.0,67.8,0.0,46.4,425.6,3742.07
14785,525.1,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7,505.4
14786,10726.56,40.0,247.2,1502.03,2.4,49.1,0.0,90.18,14.4,147.2,670.1,7963.95
14787,11666.28,36.38,354.1,3706.75,0.0,95.65,3.5,700.7,72.0,283.4,43.7,6370.1
14788,8867.96,0.0,242.63,908.35,46.4,2.4,0.0,509.67,111.6,122.4,354.3,6570.21
14789,3676.62,0.0,46.4,915.33,0.0,5.2,0.0,550.3,54.0,22.99,0.0,2082.4
14794,6110.62,0.0,66.4,555.29,0.0,2.7,0.0,454.79,21.6,52.1,310.6,4647.14
14795,6020.59,0.0,69.1,696.15,8.6,18.3,0.0,342.6,46.8,130.5,314.2,4394.34
14798,4373.22,0.0,129.6,565.54,0.0,0.0,0.0,177.13,39.6,60.6,436.8,2963.95
14799,5686.39,0.0,104.7,389.93,0.0,8.5,0.0,168.15,162.0,76.3,575.0,4201.81
14802,9827.34,0.0,28.0,1171.58,0.0,0.0,0.0,75.0,28.8,71.0,385.06,8067.9
14803,10374.15,0.0,84.5,632.86,31.16,92.9,27.0,345.3,118.8,179.4,774.35,8087.88
14804,313.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.2,0.0,309.5
14805,14014.85,0.0,122.7,787.64,5.0,0.0,0.0,770.45,147.6,104.4,2098.53,9978.53
14810,9732.57,0.0,122.6,1057.03,0.0,6.0,0.0,289.65,51.6,101.9,446.3,7657.49
14811,12256.2,0.0,360.3,993.17,16.9,31.4,0.0,373.68,7.2,144.3,751.5,9577.75
14812,1390.83,0.0,0.0,61.13,0.0,0.0,0.0,1.6,0.0,1.9,302.4,1023.8
14813,11888.42,0.0,329.2,949.67,27.8,231.4,0.0,604.65,36.0,133.44,662.03,8914.23
14814,14682.43,0.0,194.5,1312.84,22.95,0.0,0.0,677.73,140.4,250.6,1310.1,10773.31
14815,15511.25,101.71,234.2,370.37,33.9,0.0,0.0,470.1,147.6,220.9,2035.2,11897.27
14816,8835.36,0.0,132.6,581.28,3.5,0.0,0.0,397.61,262.8,160.3,691.1,6606.17
14817,7739.66,0.0,166.5,383.37,13.1,4.05,0.0,158.3,176.4,235.3,1304.9,5297.74
14818,6521.77,1.81,151.0,452.4,0.0,31.72,14.4,310.1,116.3,227.07,138.7,5078.27
14819,805.05,0.0,0.0,162.3,0.0,0.0,0.0,0.0,0.0,0.3,46.9,595.55
14820,8524.18,0.0,172.1,666.79,0.0,14.35,0.0,297.55,32.4,85.5,613.9,6641.59
14821,18858.91,0.0,837.2,1330.6,31.4,12.65,0.0,722.35,54.0,133.5,1582.3,14154.91
14824,7043.42,0.0,98.4,167.24,47.5,10.0,0.0,414.33,43.2,169.4,418.0,5675.35
14825,5713.38,0.0,161.92,265.91,6.0,60.2,0.0,324.6,129.6,247.1,80.3,4437.75
14826,8141.34,0.0,299.2,278.34,0.0,5.4,0.0,442.5,58.8,122.3,1430.6,5504.2
14827,5101.23,0.0,198.78,166.6,0.0,70.45,0.0,258.0,82.8,206.4,831.1,3287.1
14828,8131.04,0.0,107.1,676.08,0.0,0.0,0.0,428.31,110.2,117.8,412.1,6279.45
14829,7771.24,0.0,227.2,954.54,5.5,16.0,0.0,339.3,14.4,198.4,622.1,5393.8
14830,7539.64,0.0,117.1,707.33,0.0,0.0,0.0,565.46,57.5,80.3,561.4,5450.55
14831,6956.68,0.0,130.7,1042.97,14.0,5.7,0.0,229.8,75.6,73.5,957.7,4426.71
14832,7487.83,0.0,240.3,687.3,0.0,0.0,0.0,149.05,155.5,207.4,569.3,5478.98
14833,7941.72,0.0,107.7,977.8,0.0,3.3,0.0,182.0,126.0,276.7,304.3,5963.92
14834,3423.63,0.01,118.1,358.12,1.03,0.0,0.0,71.6,3.6,12.33,9.3,2849.54
14835,4001.37,0.0,25.83,279.57,0.0,1.6,0.0,192.36,0.0,64.73,21.8,3415.48
14836,4659.34,0.0,57.6,546.94,1.2,0.0,0.0,124.26,151.8,67.9,196.5,3513.14
14837,6466.6,0.0,34.5,736.0,0.0,2.8,0.0,258.13,111.6,194.9,292.4,4836.27
14838,455.22,0.0,0.0,3.22,0.0,0.0,0.0,0.0,0.0,0.4,0.0,451.6
14839,9642.37,0.0,174.8,1205.27,0.0,0.7,0.0,131.28,56.1,42.8,600.0,7431.42
14842,7952.18,0.0,168.0,586.31,0.0,0.0,0.0,294.5,144.0,45.4,544.6,6169.37
14843,7097.02,0.0,237.7,704.35,18.3,1.0,0.0,189.45,194.4,66.9,667.3,5017.62
14850,3720.77,0.0,125.6,144.05,20.3,1.05,0.0,60.76,86.4,101.03,609.6,2571.98
14851,9905.02,0.0,60.55,2441.22,0.0,9.6,5.0,1091.65,21.6,364.1,113.1,5798.2
14854,8410.88,0.0,44.5,328.08,13.0,9.0,0.0,609.3,0.0,79.8,248.7,7078.5
14855,4760.65,0.0,36.4,249.88,0.0,0.0,0.0,263.4,3.6,15.4,92.8,4099.17
14856,15511.13,0.0,156.85,2461.32,28.0,14.9,7.0,1882.35,91.6,712.95,827.2,9328.96
14857,10630.81,0.0,377.84,606.27,38.2,52.75,0.0,255.7,16.2,17.6,737.0,8529.25
14858,11554.35,0.0,286.6,963.01,24.6,14.7,0.0,314.9,117.6,143.2,790.2,8899.54
14859,12057.02,0.0,140.6,1188.79,6.13,38.85,0.0,405.92,89.1,52.23,752.7,9382.7
14860,11339.69,0.0,22.12,1124.59,13.0,0.0,0.0,411.35,60.0,92.1,1166.52,8450.01
14861,11392.51,0.0,159.33,1310.42,0.0,1.0,7.0,595.91,72.0,83.8,1378.8,7784.25
14862,9741.43,0.0,212.8,947.55,0.0,0.0,0.0,146.55,14.4,83.5,721.8,7614.83
14863,10046.03,15.0,84.9,1105.83,26.0,77.0,0.0,469.92,3.6,75.1,350.7,7837.98
14864,6942.81,0.0,313.1,451.02,5.5,0.0,0.0,89.1,25.2,82.2,512.0,5464.69
14865,3322.82,0.0,15.4,264.04,0.0,0.0,0.0,47.0,18.0,48.9,254.2,2675.28
14870,11408.72,0.0,65.0,863.44,6.5,0.0,0.0,187.95,10.8,115.44,480.02,9679.57
14871,8767.39,0.0,146.35,401.28,0.0,8.4,2.5,179.7,118.8,55.9,373.6,7480.86
14878,10158.55,0.0,90.1,962.76,15.0,27.4,0.0,270.8,138.7,163.4,640.8,7849.59
14879,10690.36,0.0,182.5,966.39,23.7,48.9,0.0,493.4,58.2,119.7,464.55,8333.02
14880,11885.79,13.26,163.32,648.17,28.1,429.7,0.0,444.23,111.6,173.61,384.5,9489.3
14881,12778.33,0.0,170.5,631.11,55.0,71.05,0.0,529.53,148.8,233.3,1285.3,9653.74
14882,10402.18,40.0,113.6,738.58,4.5,0.0,0.0,189.08,32.4,231.0,309.6,8743.42
14883,9453.72,0.0,77.88,500.14,15.0,48.55,0.0,298.6,93.6,212.9,357.03,7850.02
14886,12290.18,0.0,711.94,799.52,27.4,86.9,0.0,396.0,0.0,13.5,627.3,9627.62
14887,6952.63,0.0,109.55,1196.88,10.0,24.5,0.5,1458.35,32.4,236.94,205.2,3678.31
14888,13747.65,0.0,57.0,847.84,0.0,0.0,0.0,890.63,53.9,126.3,930.6,10841.38
14889,14079.57,0.0,393.08,1203.34,62.7,49.55,0.0,580.4,57.6,89.0,426.2,11217.7
14890,8483.81,0.0,132.6,840.86,246.0,3.0,3.6,68.63,45.0,49.2,605.6,6489.32
14891,10403.95,0.0,351.15,893.51,0.0,12.6,0.0,586.95,0.0,154.4,150.9,8254.44
